gid,ra,dec,x_pos,y_pos
37903,53.179269,-27.733213,413.1108782885376,1386.6451430837678
37945,53.161186,-27.734074,1373.4699153195643,1335.3553780878992
37984,53.154477,-27.733941,1729.7631545583945,1343.4369092193901
37986,53.132618,-27.732297,2890.62380729867,1442.2731317367998
38001,53.166684,-27.733489,1081.4746886299035,1370.3577614759652
38021,53.166122,-27.733533,1111.3219561661535,1367.7283393018897
38022,53.182127,-27.733394,261.33486743712456,1375.7136898554472
38027,53.173778,-27.733699,704.7362960642049,1357.6124558487754
38046,53.174442,-27.733297,669.4629224211922,1381.7177844012622
38051,53.13382,-27.73313,2826.7925903401147,1392.2876342435284
38092,53.125091,-27.729803,3290.364272048352,1591.9331674710538
38116,53.171305,-27.732946,836.0526954289799,1402.8456390146457
38117,53.14381,-27.733229,2296.2495262582443,1386.2784051044764
38135,53.178638,-27.732999,446.61587290564694,1399.5004611309378
38173,53.155471,-27.7262,1676.8509438656538,1807.88384026506
38177,53.137224,-27.73298,2646.0135500066635,1401.2688955253143
38191,53.141108,-27.732652,2439.74073280661,1420.9214232890681
38224,53.179137,-27.732342,420.09707878489917,1438.9084443844458
38237,53.139407,-27.720213,2529.975809383438,2167.275545826351
38249,53.14803,-27.732553,2072.127653816223,1426.79629030029
38316,53.143149,-27.731543,2331.336763994622,1487.4444613870292
38347,53.139123,-27.731763,2545.152506142579,1474.2763675561364
38362,53.134038,-27.732166,2815.209837230351,1450.1266646872846
38366,53.169229,-27.731928,946.2810175224467,1463.9682847137865
38436,53.128798,-27.731411,3093.4934463751697,1495.4463186803132
38497,53.161126,-27.730835,1376.595622719241,1529.6966702136033
38512,53.181929,-27.731374,271.79174408875133,1496.918959943163
38531,53.183036,-27.730848,212.9852449757709,1528.450496092597
38533,53.186105,-27.731018,50.0,1518.1686468714015
38540,53.173843,-27.730912,701.2147673099671,1524.8312983286633
38559,53.131352,-27.730795,2957.852124347036,1532.3983051067898
38584,53.142226,-27.730667,2380.347384343887,1540.0124771359297
38622,53.140197,-27.730752,2488.1057010134527,1534.9286247980654
38625,53.133936,-27.730526,2820.6178912940986,1548.5273034087459
38628,53.165444,-27.730134,1147.2578447631176,1571.6812486823746
38636,53.126876,-27.730157,3195.5651737474263,1570.6906465647317
38642,53.144505,-27.729882,2259.3042682727837,1587.0922867183926
38658,53.152365,-27.730459,1841.8750364264624,1552.385161843913
38680,53.145521,-27.729752,2205.3439717832907,1594.8825436569423
38719,53.176853,-27.730189,541.3386941885174,1568.143089591871
38727,53.177301,-27.730088,517.543179075743,1574.192603130492
38744,53.176269,-27.729665,572.3406404193493,1599.5966990146972
38745,53.144337,-27.729777,2268.2254906817498,1593.3938667685452
38749,53.178506,-27.7297,453.53622819654356,1597.4439807374092
38785,53.168249,-27.7273,998.2241210283973,1741.6681997789601
38807,53.181805,-27.72992,278.3352434817398,1584.1622777268076
38822,53.134718,-27.729399,2779.080232322426,1616.1435025687642
38836,53.171134,-27.729401,845.0503165274658,1615.5495684080724
38848,53.171224,-27.729202,840.2657621667176,1627.4877095029788
38849,53.128113,-27.729264,3129.8670446129554,1624.2681979368153
38861,53.142513,-27.728817,2365.0873228941155,1651.010222135359
38880,53.181333,-27.729212,303.3824871573552,1626.6543295187385
38912,53.161822,-27.729141,1339.5996713106024,1631.3252134672166
38928,53.17228,-27.728942,784.1758842642375,1643.0654196599571
38932,53.131286,-27.728548,2961.3479273501334,1667.218756498627
38953,53.134676,-27.728792,2781.3072886091477,1652.563776198056
38955,53.154146,-27.728604,1747.2597661214377,1663.6619101836695
39006,53.157965,-27.728201,1544.426752766477,1687.7870954436567
39032,53.177325,-27.728234,516.2191375949851,1685.4322400097317
39034,53.160909,-27.728764,1388.081597343934,1653.9604570879746
39052,53.181642,-27.728129,286.9405077754336,1691.6266236828978
39065,53.127462,-27.728437,3164.4393619345656,1673.8896900837626
39069,53.15209,-27.727964,1856.444206591933,1702.088901791918
39120,53.140736,-27.727578,2459.4522389315343,1725.3648080158582
39130,53.147434,-27.727684,2103.721197008016,1718.9431695245075
39133,53.131015,-27.727762,2975.737497165682,1714.3798141036732
39161,53.168646,-27.728161,977.1586014463192,1690.000282538138
39180,53.169492,-27.72116,932.0677244097196,2110.0442059259567
39226,53.171304,-27.727261,835.9709703478993,1743.9462455650446
39232,53.151727,-27.727737,1875.7199401403695,1715.7134895887557
39255,53.133338,-27.726851,2852.357939937773,1769.0304613336866
39280,53.156532,-27.727174,1620.5163406239799,1749.428522247421
39286,53.136561,-27.727503,2681.1869335664187,1729.8934403726162
39300,53.151487,-27.727339,1888.4607909243541,1739.5965170762738
39342,53.168118,-27.726578,1005.1655810091952,1784.990846209368
39351,53.166139,-27.726861,1110.2777233245279,1768.048690514479
39357,53.164606,-27.726539,1191.6896819965614,1787.3969045526737
39376,53.151773,-27.727324,1873.271017956983,1740.492956527758
39383,53.181085,-27.726809,316.4851604416226,1770.840856691697
39411,53.141536,-27.726883,2416.9576786379084,1767.0585346811222
39434,53.184602,-27.726591,129.68845321389745,1783.8297354990846
39447,53.149848,-27.726992,1975.5040618123758,1760.4362859044068
39457,53.179421,-27.726281,404.84664355164114,1802.5621842213004
39463,53.149722,-27.726795,1982.1933917775941,1772.2577753398873
39485,53.139917,-27.726233,2502.938237688427,1806.0711521825197
39497,53.141021,-27.726168,2444.303240169992,1809.9627230546703
39554,53.180901,-27.72628,326.24249137764946,1802.5855409836731
39564,53.177324,-27.725561,516.2009908448363,1845.8125713656045
39599,53.155162,-27.725318,1693.2482509390202,1860.8082756389922
39604,53.128588,-27.724301,3104.6259279672786,1922.04754851277
39613,53.140764,-27.725353,2457.945574698645,1858.864819099943
39619,53.153743,-27.725375,1768.6141051087588,1857.4076692480758
39654,53.130931,-27.723368,2980.1811910981096,1978.0205687717807
39671,53.174512,-27.725358,665.5446679053375,1858.0570709480653
39686,53.142007,-27.724566,2391.920806752166,1906.0749144540987
39713,53.158777,-27.725004,1501.2452250158158,1879.5949642495143
39715,53.15459,-27.72535,1723.62843518908,1858.8961966914158
39751,53.173805,-27.724472,703.0722880645299,1911.232850437047
39757,53.155983,-27.724697,1649.63375943536,1898.0567236869265
39775,53.174579,-27.724909,661.9748408574596,1884.9956276980356
39795,53.151371,-27.724425,1894.5808528327043,1914.438263335518
39804,53.178423,-27.72464,457.8066880168017,1901.046557252932
39805,53.163237,-27.724724,1264.36240534028,1896.321414984306
39806,53.169816,-27.721778,914.8731960760297,2072.9575743108726
39825,53.132667,-27.724832,2887.9853603040747,1890.173636509453
39837,53.14172,-27.72451,2407.163345813916,1909.4372860512758
39850,53.1731,-27.724355,740.5132084796796,1918.2682792534779
39976,53.17582,-27.723936,596.0381731837342,1943.3476762983391
39988,53.168359,-27.723737,992.3025998557159,1955.4464466802983
40004,53.170903,-27.723072,857.1697117199719,1995.2950968750174
40015,53.174861,-27.724186,646.9789776307307,1928.369394780917
40019,53.140576,-27.72429,2467.9212462254536,1922.6463860740932
40042,53.160865,-27.723519,1390.3207709842018,1968.661754964307
40101,53.131264,-27.72273,2962.492148041726,2016.2994412680728
40108,53.168081,-27.723511,1007.0627659570555,1969.0119248262163
40124,53.128019,-27.723288,3134.8439501858493,1982.829021330408
40131,53.170737,-27.72193,865.9596097847962,2063.818680149083
40152,53.145911,-27.722563,2184.5500650666972,2026.2194336110097
40167,53.170647,-27.722829,870.7608139091053,2009.880428452465
40188,53.178022,-27.722964,479.0592269970284,2001.6163587865176
40196,53.163547,-27.72282,1247.859854706211,2010.5562054473794
40214,53.130465,-27.723102,3004.930512232687,1993.982195232953
40218,53.161953,-27.722657,1332.5181644533468,2020.3637195804895
40232,53.142342,-27.722577,2374.1093527007315,2025.4123300354058
40247,53.146579,-27.722584,2149.0710388084017,2024.952663497008
40248,53.176983,-27.722645,534.23467567639,2020.7809307242005
40256,53.15184,-27.721505,1869.6299391222847,2089.632765085569
40299,53.139084,-27.722851,2547.152622001565,2008.9975345236471
40312,53.134525,-27.722329,2789.289672035914,2040.3452225000601
40334,53.173654,-27.722642,711.0466620618399,2021.0363949915063
40359,53.13646,-27.721676,2686.5120490960753,2079.514665908062
40392,53.128084,-27.721513,3131.3870253249397,2089.329073542376
40440,53.14115,-27.721856,2437.413177376372,2068.6821770363076
40457,53.160332,-27.720495,1418.5740724569705,2150.1108215601835
40462,53.132207,-27.7221,2912.404061919021,2054.095859156858
40494,53.16562,-27.721235,1137.7243097228265,2105.6190055551106
40504,53.163209,-27.716049,1265.6780869870217,2416.8230115753577
40507,53.173082,-27.721156,741.3905713708682,2110.2090699390155
40512,53.15955,-27.721692,1460.1305026627042,2078.303213788722
40532,53.167171,-27.721131,1055.3432563255037,2111.8298287146354
40582,53.173403,-27.721176,724.341668108611,2109.002078326006
40585,53.165196,-27.72078,1160.2349334403907,2132.9268623178305
40591,53.158321,-27.721174,1525.3975198545186,2109.402453859506
40597,53.148451,-27.719472,2049.605050508885,2211.6530477751057
40611,53.134684,-27.72124,2780.838390504502,2105.684535627448
40620,53.155506,-27.720811,1674.9058367585867,2131.2239671620937
40623,53.13048,-27.721152,3004.1264638694547,2110.982367802355
40631,53.128722,-27.721137,3097.499714753173,2111.88756235903
40742,53.164524,-27.7206,1195.9235761292466,2143.7390872644773
40811,53.130033,-27.719552,3027.862446402184,2206.984005729055
40875,53.168394,-27.719432,990.3476921008651,2213.7463015425747
40891,53.162924,-27.718492,1280.8640521341013,2270.2476301231
40923,53.142935,-27.719355,2342.5817707403794,2218.727629350513
40967,53.171837,-27.719369,807.473892506544,2217.4559923479246
40968,53.136503,-27.719181,2684.211424936354,2229.214710678745
41053,53.169306,-27.71899,941.8974651677645,2240.248232314816
41062,53.142575,-27.719122,2361.7006430285355,2232.7107636394376
41086,53.151059,-27.717354,1911.0539488260756,2338.7029543749213
41108,53.146892,-27.71868,2132.4007351656883,2259.189900178764
41121,53.138147,-27.718095,2596.8833005845527,2294.3645160884735
41130,53.137873,-27.718025,2611.4362550718424,2298.5663277780604
41195,53.165317,-27.71854,1153.7616162962777,2267.324937455329
41198,53.165404,-27.717921,1149.12774389498,2304.463422786377
41226,53.15399,-27.717558,1755.3763260905225,2326.425300253237
41249,53.153661,-27.717737,1772.8539065931845,2315.6896846373293
41250,53.150909,-27.718276,1919.0339148240027,2283.3846593028557
41261,53.154078,-27.717865,1750.7068925593294,2308.0040725525414
41370,53.15071,-27.716192,1929.575293335488,2408.4273443049897
41417,53.133831,-27.716577,2826.1188165307276,2385.4693481546583
41439,53.171783,-27.717092,810.287525560434,2354.0774496503454
41480,53.133657,-27.71621,2835.3589757831332,2407.490221472288
41520,53.152726,-27.716251,1822.4947126332072,2404.862157440675
41526,53.157933,-27.716276,1545.9213301959835,2403.2890131309778
41543,53.161488,-27.716208,1357.0935143423876,2407.312371692151
41642,53.166501,-27.715599,1090.8110062622836,2443.7633145363416
41656,53.150723,-27.715587,1928.876521379837,2444.7272707250977
41733,53.164486,-27.71527,1197.8332332101754,2463.5404956992716
41753,53.159037,-27.715105,1487.2607754550108,2473.5321685789895
41757,53.139,-27.715291,2551.554068746099,2462.5990672701028
41759,53.142118,-27.71537,2385.9384098550827,2457.835116522301
41767,53.151277,-27.715834,1899.453648768541,2429.9004890194756
41784,53.15117,-27.716084,1905.1405281569178,2414.901768224079
41829,53.14532,-27.715363,2215.8602823489173,2458.2261700312447
41861,53.140256,-27.71509,2484.8383651371396,2474.649955499275
41865,53.140493,-27.715398,2472.25246462029,2456.1681124352126
41882,53.173348,-27.714964,727.1093697876395,2481.7241468030224
41897,53.172326,-27.715169,781.3993092897135,2469.4461859325565
41965,53.141417,-27.714113,2423.1613992804114,2533.261038761064
41968,53.171378,-27.714914,831.7475166983595,2484.7662929245907
41982,53.134887,-27.714042,2770.013714704878,2537.56440789264
41999,53.154437,-27.714367,1731.5844723758319,2517.8796779184177
42032,53.171412,-27.713842,829.9160763500031,2549.0857413419853
42038,53.13529,-27.713804,2748.606170953054,2551.842297750418
42048,53.17213,-27.713766,791.7762652220472,2553.6305784743854
42051,53.143636,-27.714139,2305.295470694523,2531.6821158394123
42057,53.167291,-27.713774,1048.8095825258742,2553.2485476020393
42068,53.161591,-27.714053,1351.581701338705,2536.6109588198924
42105,53.170868,-27.714072,858.8171087241544,2535.2970555455468
42113,53.151174,-27.713724,1904.8952982038272,2556.502051594174
42235,53.134819,-27.713359,2773.62163344127,2578.5448592697594
42236,53.167081,-27.712949,1059.9462854077146,2602.752696054942
42249,53.148792,-27.712959,2031.4102620205676,2602.4301291717875
42263,53.169163,-27.71366,949.3719917726894,2560.0518617225407
42287,53.137001,-27.712848,2657.7164059673387,2609.1925536103063
42316,53.145346,-27.712628,2214.4490743132583,2622.3263061217276
42348,53.145947,-27.712347,2182.5222527494343,2639.180415203349
42429,53.151591,-27.712904,1882.7339566412766,2605.6970240306255
42455,53.158082,-27.711994,1537.933180845378,2660.2073719620475
42513,53.162861,-27.712289,1284.0887414506678,2642.429610287416
42548,53.149467,-27.712366,1995.5482959955543,2638.002540376807
42555,53.148272,-27.711963,2059.0188794350115,2662.196056530951
42593,53.155798,-27.711952,1659.2536726582812,2662.761043415745
42607,53.162294,-27.71213,1314.2034121222905,2651.979370169205
42689,53.149351,-27.710927,2001.691247117028,2724.3440911985945
42778,53.149594,-27.711374,1988.7893452907347,2697.521223478967
42788,53.143497,-27.710568,2312.642516392435,2745.9438897443306
42809,53.145921,-27.710523,2183.882667905703,2748.6209506585747
42820,53.142135,-27.711249,2384.996413894064,2705.095567627968
42822,53.141234,-27.710542,2432.8495335894577,2747.5230294018274
42866,53.150016,-27.708661,1966.337353695998,2860.2967276554427
42903,53.148921,-27.710099,2024.521559784479,2774.029110714315
42913,53.164865,-27.70946,1177.5826490019117,2812.1345418328874
42930,53.16416,-27.7099,1215.0405105969166,2785.747162171252
43007,53.146974,-27.709766,2127.9398647971657,2794.030311521403
43210,53.15743,-27.709016,1572.5155719839122,2838.897681263348
43248,53.155747,-27.708315,1661.904062960425,2880.982345740931
43631,53.153674,-27.707181,1772.0039590286551,2949.0510941098455
43638,53.15037,-27.70684,1947.5084921468415,2969.5528405921705
43913,53.156998,-27.705372,1595.4021510648427,3057.544716041406
43926,53.14992,-27.704937,1971.3873997822566,3083.738481180024
43948,53.158796,-27.705085,1499.8853857769927,3074.7375276885596
44020,53.148362,-27.704306,2054.142478953675,3121.6163148728574
44157,53.157892,-27.704263,1547.8928639746036,3124.0715439746727
